,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,3.0,3.0,31357,0.13180348321168048,9400
0.0,3.0,3.0,31357,0.11086606658301175,9382
0.0,3.0,3.0,31357,0.10709315863544897,431
0.0,3.0,3.0,31357,0.1047550279346836,108
0.0,3.0,3.0,31357,0.10394523815803933,68635
1.0,3.0,3.0,1408,0.1408654558467613,42911
1.0,3.0,3.0,1408,0.13988038250255058,11236
1.0,3.0,3.0,1408,0.13800636608785183,73336
1.0,3.0,3.0,1408,0.13682136597279404,67849
1.0,3.0,3.0,1408,0.13384736035572195,208436
2.0,3.0,3.0,4584,0.15849862279684412,42175
2.0,3.0,3.0,4584,0.15175123065085522,77172
2.0,3.0,3.0,4584,0.14978896952460954,86483
2.0,3.0,3.0,4584,0.12841188388037666,251732
2.0,3.0,3.0,4584,0.12321960911556917,41779
3.0,3.0,3.0,1710,0.23586865916783314,119324
3.0,3.0,3.0,1710,0.22165361029826985,99104
3.0,3.0,3.0,1710,0.20008335524574086,124524
3.0,3.0,3.0,1710,0.19153670303331605,39434
3.0,3.0,3.0,1710,0.1844306317875144,10585
4.0,3.0,3.0,12665,0.13790038852569075,1411
4.0,3.0,3.0,12665,0.11919149728775984,44326
4.0,3.0,3.0,12665,0.11658115797422089,18555
4.0,3.0,3.0,12665,0.11410113685321296,48781
4.0,3.0,3.0,12665,0.10960860703702816,89292
5.0,3.0,3.0,9263,0.10628241805067147,21028
5.0,3.0,3.0,9263,0.10142340645442055,86369
5.0,3.0,3.0,9263,0.10019748030093638,47033
5.0,3.0,3.0,9263,0.09810718184253103,8130
5.0,3.0,3.0,9263,0.09560957268612727,75748
6.0,3.0,3.0,17015,0.21336938866547442,17663
6.0,3.0,3.0,17015,0.19092626472479293,67794
6.0,3.0,3.0,17015,0.18454029082041515,124475
6.0,3.0,3.0,17015,0.1799001338713985,40724
6.0,3.0,3.0,17015,0.12043616126873698,18395
7.0,3.0,3.0,37557,0.12110006523238206,35178
7.0,3.0,3.0,37557,0.12016009596413257,32088
7.0,3.0,3.0,37557,0.11809562520908663,63691
7.0,3.0,3.0,37557,0.10996694187439572,13681
7.0,3.0,3.0,37557,0.09593004185981623,32221
8.0,3.0,3.0,9909,0.14156984322240873,113777
8.0,3.0,3.0,9909,0.13892986154217868,24548
8.0,3.0,3.0,9909,0.12659630387554127,170187
8.0,3.0,3.0,9909,0.12251117369046458,44326
8.0,3.0,3.0,9909,0.1194248391668718,168361
9.0,3.0,3.0,47018,0.14254450702984392,42034
9.0,3.0,3.0,47018,0.1237211211966216,39177
9.0,3.0,3.0,47018,0.11419578414048849,75748
9.0,3.0,3.0,47018,0.10658104323303319,41291
9.0,3.0,3.0,47018,0.09938597373314516,53119
10.0,3.0,3.0,687,0.13602739054679358,44326
10.0,3.0,3.0,687,0.1293514275524219,31955
10.0,3.0,3.0,687,0.12495444208907294,125124
10.0,3.0,3.0,687,0.12076383196025267,75748
