,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,3.0,1.0,8844,0.2083259152665135,14237
0.0,3.0,1.0,8844,0.1835898260613085,45169
0.0,3.0,1.0,8844,0.18087418297938299,249358
0.0,3.0,1.0,8844,0.1623344970835897,8765
0.0,3.0,1.0,8844,0.15280855230960527,11884
1.0,3.0,1.0,949,0.14524492274305648,60760
1.0,3.0,1.0,949,0.1375671379934608,31597
1.0,3.0,1.0,949,0.13727849383818685,59481
1.0,3.0,1.0,949,0.1267555080423691,94236
1.0,3.0,1.0,949,0.12459730974385763,47410
2.0,3.0,1.0,11860,0.12627689384131446,32446
2.0,3.0,1.0,11860,0.12119268701618865,167738
2.0,3.0,1.0,11860,0.11047430190835422,226630
2.0,3.0,1.0,11860,0.10464566178111197,43629
2.0,3.0,1.0,11860,0.10284156161942255,20064
3.0,3.0,1.0,45325,0.28938443923811985,11074
3.0,3.0,1.0,45325,0.25699793026892964,53027
3.0,3.0,1.0,45325,0.22774497731535492,23570
3.0,3.0,1.0,45325,0.2261602685289723,76891
3.0,3.0,1.0,45325,0.2141478759121782,12701
4.0,3.0,1.0,9091,0.17260910235011784,37498
4.0,3.0,1.0,9091,0.14142382057681901,9594
4.0,3.0,1.0,9091,0.13406160540685355,26964
4.0,3.0,1.0,9091,0.127587817196688,383
4.0,3.0,1.0,9091,0.1272958452644613,189888
5.0,3.0,1.0,9087,0.14997100340610917,77670
5.0,3.0,1.0,9087,0.1467287624972236,181269
5.0,3.0,1.0,9087,0.13107476458270714,124295
5.0,3.0,1.0,9087,0.1279115062236139,14746
5.0,3.0,1.0,9087,0.1242812144981467,27993
6.0,3.0,1.0,12110,0.20062022305923322,6114
6.0,3.0,1.0,12110,0.196832087975321,13815
6.0,3.0,1.0,12110,0.1912625100133662,18966
6.0,3.0,1.0,12110,0.17790561310156236,7091
6.0,3.0,1.0,12110,0.1732426199304861,6404
7.0,3.0,1.0,10858,0.20486644786534788,50034
7.0,3.0,1.0,10858,0.1206432824629968,109669
7.0,3.0,1.0,10858,0.11664424972601037,92171
7.0,3.0,1.0,10858,0.11221362105917741,235
7.0,3.0,1.0,10858,0.10994117282742102,85511
8.0,3.0,1.0,524,0.2534468226825421,229094
8.0,3.0,1.0,524,0.2214271206000551,47878
8.0,3.0,1.0,524,0.2087877199886346,75465
8.0,3.0,1.0,524,0.1741486451341098,196469
8.0,3.0,1.0,524,0.1604210152938435,36349
9.0,3.0,1.0,5,0.16948827890034468,60199
9.0,3.0,1.0,5,0.1617348713630592,89463
9.0,3.0,1.0,5,0.15645024355485085,6107
9.0,3.0,1.0,5,0.14961731962345995,42130
9.0,3.0,1.0,5,0.13964880475865482,65662
10.0,3.0,1.0,11517,0.2003079398645708,38558
10.0,3.0,1.0,11517,0.18728053232629366,72655
10.0,3.0,1.0,11517,0.17462665649657289,18763
10.0,3.0,1.0,11517,0.16766672781661218,20721
10.0,3.0,1.0,11517,0.16329724494303527,37094
11.0,3.0,1.0,9691,0.17794362866231955,50185
11.0,3.0,1.0,9691,0.1375492573127427,38940
11.0,3.0,1.0,9691,0.12995673992888684,10835
11.0,3.0,1.0,9691,0.12979882391664288,109669
11.0,3.0,1.0,9691,0.128717944687231,10146
12.0,3.0,1.0,451,0.15874491771106197,163869
12.0,3.0,1.0,451,0.15421470008772553,229094
12.0,3.0,1.0,451,0.13757764132036662,524
12.0,3.0,1.0,451,0.12012615799425799,69014
12.0,3.0,1.0,451,0.11862530782798708,17170
13.0,3.0,1.0,16420,0.33922699253989946,119928
13.0,3.0,1.0,16420,0.19684008337643671,113885
13.0,3.0,1.0,16420,0.18829988539647297,116800
13.0,3.0,1.0,16420,0.1464245348138077,20363
13.0,3.0,1.0,16420,0.1423309183049715,96171
14.0,3.0,1.0,902,0.18325400842694717,9609
14.0,3.0,1.0,902,0.14183059365059636,84633
14.0,3.0,1.0,902,0.14090566893259196,10333
14.0,3.0,1.0,902,0.13658300171268928,58434
14.0,3.0,1.0,902,0.1228055944296997,25111
15.0,3.0,1.0,63,0.16955825355536971,55687
15.0,3.0,1.0,63,0.164808523624075,6950
15.0,3.0,1.0,63,0.16056756625060575,49365
15.0,3.0,1.0,63,0.15684555542084,67307
15.0,3.0,1.0,63,0.15525448186375376,92371
16.0,3.0,1.0,31174,0.2378813495695173,1934
16.0,3.0,1.0,31174,0.21499689529927163,10705
16.0,3.0,1.0,31174,0.16376436232413333,8749
16.0,3.0,1.0,31174,0.16260842214807059,113885
16.0,3.0,1.0,31174,0.1240320018788689,16420
17.0,3.0,1.0,11443,0.14535235224303955,112422
17.0,3.0,1.0,11443,0.14051337534879463,69056
17.0,3.0,1.0,11443,0.13900449085576577,30194
17.0,3.0,1.0,11443,0.13369606952492732,64822
17.0,3.0,1.0,11443,0.13194907849093612,60202
18.0,3.0,1.0,35196,0.2333473429835675,4201
18.0,3.0,1.0,35196,0.23318732721407498,6264
18.0,3.0,1.0,35196,0.22346340501373413,106851
18.0,3.0,1.0,35196,0.20298209298500566,10548
18.0,3.0,1.0,35196,0.1990439666587216,8005
19.0,3.0,1.0,807,0.17021334323063791,10909
19.0,3.0,1.0,807,0.15740858335485355,11707
19.0,3.0,1.0,807,0.15408754998139465,12554
19.0,3.0,1.0,807,0.14261035145805512,72655
19.0,3.0,1.0,807,0.14112974825875588,31701
20.0,3.0,1.0,629,0.12981306185170255,237925
20.0,3.0,1.0,629,0.12622402743811048,89307
20.0,3.0,1.0,629,0.109561287837664,10021
20.0,3.0,1.0,629,0.10334546879472366,47423
20.0,3.0,1.0,629,0.10209606815852834,11228
21.0,3.0,1.0,11448,0.27504423828864205,23614
21.0,3.0,1.0,11448,0.20369020218385575,281
21.0,3.0,1.0,11448,0.17778855362754262,103162
21.0,3.0,1.0,11448,0.15278770630644167,50277
21.0,3.0,1.0,11448,0.1390271028050464,73067
22.0,3.0,1.0,49133,0.15908688211657754,52770
22.0,3.0,1.0,49133,0.11232996072624225,60202
22.0,3.0,1.0,49133,0.1021848247733825,14362
22.0,3.0,1.0,49133,0.10029319080910197,62558
22.0,3.0,1.0,49133,0.09939631392937609,28212
23.0,3.0,1.0,26441,0.1570067398016799,15419
23.0,3.0,1.0,26441,0.15622038612998063,42090
23.0,3.0,1.0,26441,0.15353766347161427,24129
23.0,3.0,1.0,26441,0.13913410626883,44192
23.0,3.0,1.0,26441,0.1338838841526392,65137
24.0,3.0,1.0,124057,0.40443035723630055,11527
24.0,3.0,1.0,124057,0.16457738156340435,6264
24.0,3.0,1.0,124057,0.1548641020875586,41771
24.0,3.0,1.0,124057,0.14746427032312717,35196
24.0,3.0,1.0,124057,0.1447249200557976,6520
25.0,3.0,1.0,11010,0.19084261444992606,36221
25.0,3.0,1.0,11010,0.14309106347086226,41930
25.0,3.0,1.0,11010,0.10422071161236458,74938
25.0,3.0,1.0,11010,0.10141875852102374,73462
25.0,3.0,1.0,11010,0.09613792448615058,85014
26.0,3.0,1.0,99040,0.180875531527968,36141
26.0,3.0,1.0,99040,0.17659840302052116,20607
26.0,3.0,1.0,99040,0.15811834242189385,41784
26.0,3.0,1.0,99040,0.14893819161627536,104150
26.0,3.0,1.0,99040,0.14200408873291903,16399
27.0,3.0,1.0,11359,0.21447772671189608,41791
27.0,3.0,1.0,11359,0.1993785314421312,62394
27.0,3.0,1.0,11359,0.18551310842305552,33125
27.0,3.0,1.0,11359,0.1833066755785869,91396
27.0,3.0,1.0,11359,0.1806312278203287,42764
28.0,3.0,1.0,2054,0.2215230417343862,53426
28.0,3.0,1.0,2054,0.17450377482441515,145066
28.0,3.0,1.0,2054,0.16231896682063351,31074
28.0,3.0,1.0,2054,0.15366996523437887,31601
28.0,3.0,1.0,2054,0.14396499091790063,29154
29.0,3.0,1.0,10607,0.13724046798838505,9272
29.0,3.0,1.0,10607,0.12326102970789164,92371
29.0,3.0,1.0,10607,0.11883109044834564,94725
29.0,3.0,1.0,10607,0.11806881348113686,82857
29.0,3.0,1.0,10607,0.11550485358237002,21183
30.0,3.0,1.0,9536,0.16214897177063928,144676
30.0,3.0,1.0,9536,0.15425542518058116,2293
30.0,3.0,1.0,9536,0.15113755467526555,8833
30.0,3.0,1.0,9536,0.14190322459050703,51730
30.0,3.0,1.0,9536,0.14176964735699746,47951
31.0,3.0,1.0,11859,0.33462210592252545,38558
31.0,3.0,1.0,11859,0.15768666736808407,8838
31.0,3.0,1.0,11859,0.1459626968692182,9546
31.0,3.0,1.0,11859,0.14423709512367044,10443
31.0,3.0,1.0,11859,0.143387018598308,71508
32.0,3.0,1.0,28387,0.15720752862731413,38291
32.0,3.0,1.0,28387,0.15702941776286441,13563
32.0,3.0,1.0,28387,0.1435370411886563,11174
32.0,3.0,1.0,28387,0.1324219774094402,69716
32.0,3.0,1.0,28387,0.13131695337329516,31695
33.0,3.0,1.0,48750,0.1765407404908491,12504
33.0,3.0,1.0,48750,0.1741123902384804,79599
33.0,3.0,1.0,48750,0.1698596297544432,48580
33.0,3.0,1.0,48750,0.13517851340245884,9560
33.0,3.0,1.0,48750,0.1321877710762009,55321
34.0,3.0,1.0,20927,0.1390216579645155,26642
34.0,3.0,1.0,20927,0.12840296229091552,59390
34.0,3.0,1.0,20927,0.12505376114884473,3525
34.0,3.0,1.0,20927,0.1242114119434407,21210
34.0,3.0,1.0,20927,0.12351708964554586,29193
35.0,3.0,1.0,36929,0.17932145694392945,44414
35.0,3.0,1.0,36929,0.1539172372392693,311
35.0,3.0,1.0,36929,0.14397418953068164,105572
35.0,3.0,1.0,36929,0.1374756939410638,37233
35.0,3.0,1.0,36929,0.13064172703248086,220690
36.0,3.0,1.0,27526,0.1485387207560957,9464
36.0,3.0,1.0,27526,0.14584419512581642,9386
36.0,3.0,1.0,27526,0.1401156314302942,123707
36.0,3.0,1.0,27526,0.13876349035386729,67530
36.0,3.0,1.0,27526,0.13785730393461906,34518
37.0,3.0,1.0,400,0.1961152352798605,9835
37.0,3.0,1.0,400,0.16293424932305578,24153
37.0,3.0,1.0,400,0.16265119284163299,1551
37.0,3.0,1.0,400,0.13230451182705363,35038
37.0,3.0,1.0,400,0.12623571072508127,47504
38.0,3.0,1.0,146599,0.1678352054325386,136311
38.0,3.0,1.0,146599,0.16122786332503125,53206
38.0,3.0,1.0,146599,0.1603061674334286,27994
38.0,3.0,1.0,146599,0.15336332135945158,24709
38.0,3.0,1.0,146599,0.14083702976651535,2887
39.0,3.0,1.0,8447,0.13082213669348683,192
39.0,3.0,1.0,8447,0.12487769238237406,1394
39.0,3.0,1.0,8447,0.121979115756544,24077
39.0,3.0,1.0,8447,0.11252184445998065,37094
39.0,3.0,1.0,8447,0.10744772249290938,10705
40.0,3.0,1.0,10534,0.18933996673686054,26391
