,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,1.0,3.0,3529,0.21303343979363867,14589
0.0,1.0,3.0,3529,0.19703573338799713,14595
0.0,1.0,3.0,3529,0.18566577566936962,33391
0.0,1.0,3.0,3529,0.17295238658309306,14594
0.0,1.0,3.0,3529,0.16701933303135166,47401
1.0,1.0,3.0,15947,0.07724347725304964,61546
1.0,1.0,3.0,15947,0.06688029578879956,20417
1.0,1.0,3.0,15947,0.06523268608865451,14594
1.0,1.0,3.0,15947,0.06318402578835035,184328
1.0,1.0,3.0,15947,0.061757548156631335,44173
2.0,1.0,3.0,229,0.28486115238696796,3076
2.0,1.0,3.0,229,0.2468330322235886,3077
2.0,1.0,3.0,229,0.20876292963781007,3103
2.0,1.0,3.0,229,0.19577054104894911,3074
2.0,1.0,3.0,229,0.19145807595685832,3035
3.0,1.0,3.0,3170,0.11932072614028298,43464
3.0,1.0,3.0,3170,0.10709512659087933,33389
3.0,1.0,3.0,3170,0.09253627337666179,11972
3.0,1.0,3.0,3170,0.07992418754544156,40044
3.0,1.0,3.0,3170,0.07736779096174921,82088
4.0,1.0,3.0,244,0.245803725709506,43149
4.0,1.0,3.0,244,0.22164261931076237,307
4.0,1.0,3.0,244,0.15135126319542638,23336
4.0,1.0,3.0,244,0.15006108053785633,159849
4.0,1.0,3.0,244,0.14444647532389787,55603
5.0,1.0,3.0,29242,0.20533500831796303,31498
5.0,1.0,3.0,29242,0.16528634554867172,29239
5.0,1.0,3.0,29242,0.14846184424133596,29243
5.0,1.0,3.0,29242,0.13213892429989144,11972
5.0,1.0,3.0,29242,0.12767071529635055,4558
6.0,1.0,3.0,29243,0.4644488309189685,29239
6.0,1.0,3.0,29243,0.4115637275305549,31498
6.0,1.0,3.0,29243,0.161332254944532,33390
6.0,1.0,3.0,29243,0.14846184424133596,29242
6.0,1.0,3.0,29243,0.12223955700947042,4558
7.0,1.0,3.0,31498,0.4115637275305549,29243
7.0,1.0,3.0,31498,0.3516511446996397,29239
7.0,1.0,3.0,31498,0.20533500831796303,29242
7.0,1.0,3.0,31498,0.1909544530861937,33390
7.0,1.0,3.0,31498,0.17778957092892517,11972
8.0,1.0,3.0,29239,0.4644488309189685,29243
8.0,1.0,3.0,29239,0.3516511446996397,31498
8.0,1.0,3.0,29239,0.16528634554867172,29242
8.0,1.0,3.0,29239,0.1433781093919959,33390
8.0,1.0,3.0,29239,0.12100407889478326,27503
9.0,1.0,3.0,138,0.22161573109423813,30793
9.0,1.0,3.0,138,0.17230601504626128,3103
9.0,1.0,3.0,138,0.11711761253248984,229
9.0,1.0,3.0,138,0.10132980120781676,307
9.0,1.0,3.0,138,0.09329792476774318,23336
10.0,1.0,3.0,30793,0.22161573109423813,138
10.0,1.0,3.0,30793,0.21463302583295513,3103
10.0,1.0,3.0,30793,0.14712098504219334,13666
10.0,1.0,3.0,30793,0.14411985293885304,3077
10.0,1.0,3.0,30793,0.11586040698144977,90465
11.0,1.0,3.0,3103,0.2658377718912309,3077
11.0,1.0,3.0,3103,0.21463302583295513,30793
11.0,1.0,3.0,3103,0.20876292963781007,229
11.0,1.0,3.0,3103,0.17230601504626128,138
11.0,1.0,3.0,3103,0.15170052105676096,3076
12.0,1.0,3.0,3035,0.23134521267505928,3077
12.0,1.0,3.0,3035,0.19320636731886068,3076
12.0,1.0,3.0,3035,0.19145807595685832,229
12.0,1.0,3.0,3035,0.1879414007035535,3074
12.0,1.0,3.0,3035,0.1358879606743522,128854
13.0,1.0,3.0,3077,0.2733161184531523,3074
13.0,1.0,3.0,3077,0.2658377718912309,3103
13.0,1.0,3.0,3077,0.2618033073969511,3076
13.0,1.0,3.0,3077,0.2468330322235886,229
13.0,1.0,3.0,3077,0.23134521267505928,3035
14.0,1.0,3.0,3074,0.2733161184531523,3077
14.0,1.0,3.0,3074,0.20614774840747155,3076
14.0,1.0,3.0,3074,0.19577054104894911,229
14.0,1.0,3.0,3074,0.1879414007035535,3035
