,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,4.0,3.0,11,0.14195778618734664,18990
0.0,4.0,3.0,11,0.11812634970172171,15515
0.0,4.0,3.0,11,0.10987226929555445,11590
0.0,4.0,3.0,11,0.10297584674967675,11940
0.0,4.0,3.0,11,0.10150746094581345,33108
1.0,4.0,3.0,5801,0.2652114557365675,897
1.0,4.0,3.0,5801,0.16572032850128368,40732
1.0,4.0,3.0,5801,0.15402487932651932,11945
1.0,4.0,3.0,5801,0.15304556257846347,33583
1.0,4.0,3.0,5801,0.1505691527246839,36878
2.0,4.0,3.0,896,0.16250400407723053,897
2.0,4.0,3.0,896,0.15038832182466408,5801
2.0,4.0,3.0,896,0.1285936081539416,18510
2.0,4.0,3.0,896,0.12155509621438199,4984
2.0,4.0,3.0,896,0.10437863064596498,12593
3.0,4.0,3.0,8072,0.13497581754142968,482
3.0,4.0,3.0,8072,0.1275461156262997,26268
3.0,4.0,3.0,8072,0.1136537193111096,35669
3.0,4.0,3.0,8072,0.1060795500064812,61925
3.0,4.0,3.0,8072,0.09997874485718314,37601
4.0,4.0,3.0,77771,0.11125337464988945,11391
4.0,4.0,3.0,77771,0.10047706538563446,24571
4.0,4.0,3.0,77771,0.10038556002208056,19307
4.0,4.0,3.0,77771,0.09616699208714036,40732
4.0,4.0,3.0,77771,0.09008663434735278,11390
5.0,4.0,3.0,238,0.3662190859558496,240
5.0,4.0,3.0,238,0.13863219989570155,52874
5.0,4.0,3.0,238,0.12136799816066544,63260
5.0,4.0,3.0,238,0.11270058052829765,19333
5.0,4.0,3.0,238,0.10953863412390068,361758
6.0,4.0,3.0,62,0.1363745168277802,29228
6.0,4.0,3.0,62,0.1208242286035766,667
6.0,4.0,3.0,62,0.0951339141455024,12639
6.0,4.0,3.0,62,0.09357080797463732,47406
6.0,4.0,3.0,62,0.0868312620648121,52728
7.0,4.0,3.0,10331,0.12778683997072007,40732
7.0,4.0,3.0,10331,0.11268576577054118,551
7.0,4.0,3.0,10331,0.10892884324328495,31654
7.0,4.0,3.0,10331,0.10315168528313232,52874
7.0,4.0,3.0,10331,0.10045302972192743,36878
8.0,4.0,3.0,18660,0.16883582815194398,25251
8.0,4.0,3.0,18660,0.12117141268723651,108267
8.0,4.0,3.0,18660,0.1118504032850007,71206
8.0,4.0,3.0,18660,0.1103233037514185,21240
8.0,4.0,3.0,18660,0.10939322689820098,83124
9.0,4.0,3.0,35115,0.11827914164138927,50717
9.0,4.0,3.0,35115,0.10900125743752057,10730
9.0,4.0,3.0,35115,0.10476730916557607,667
9.0,4.0,3.0,35115,0.10400832487487331,41897
9.0,4.0,3.0,35115,0.10256756000906972,31654
10.0,4.0,3.0,14136,0.3752765783563463,14140
10.0,4.0,3.0,14136,0.15973515850678166,10869
10.0,4.0,3.0,14136,0.14581350944847984,11390
10.0,4.0,3.0,14136,0.1337438215732995,11006
10.0,4.0,3.0,14136,0.1092074182543073,108267
11.0,4.0,3.0,10869,0.15973515850678166,14136
11.0,4.0,3.0,10869,0.15008541587901866,14140
11.0,4.0,3.0,10869,0.14464839494845078,21142
11.0,4.0,3.0,10869,0.13120011081885433,18510
11.0,4.0,3.0,10869,0.10890883215270375,54272
12.0,4.0,3.0,15944,0.10160739161842075,3124
12.0,4.0,3.0,15944,0.09782865676980106,54178
12.0,4.0,3.0,15944,0.09567699270356052,15943
12.0,4.0,3.0,15944,0.08980507676574134,11940
12.0,4.0,3.0,15944,0.08824200962326686,26912
13.0,4.0,3.0,11843,0.4591921768866245,936
13.0,4.0,3.0,11843,0.16962302007250607,12268
13.0,4.0,3.0,11843,0.1569123996474251,11573
13.0,4.0,3.0,11843,0.1562114774366133,51912
13.0,4.0,3.0,11843,0.15258839186181303,17965
14.0,4.0,3.0,429,0.16516661967077761,3686
14.0,4.0,3.0,429,0.1368412200409358,63260
14.0,4.0,3.0,429,0.13626692684234298,391
14.0,4.0,3.0,429,0.11075931382616044,52916
14.0,4.0,3.0,429,0.10715913307092309,71206
15.0,4.0,3.0,539,0.0947576972000303,2487
15.0,4.0,3.0,539,0.08966214750658512,68340
15.0,4.0,3.0,539,0.08843704439589231,5801
15.0,4.0,3.0,539,0.08640582672008565,5064
15.0,4.0,3.0,539,0.08570751841342364,38125
16.0,4.0,3.0,240,0.3662190859558496,238
16.0,4.0,3.0,240,0.13931858359335886,52874
16.0,4.0,3.0,240,0.1372123322119525,65591
16.0,4.0,3.0,240,0.1225360937713135,25188
16.0,4.0,3.0,240,0.10637997467460594,681
17.0,4.0,3.0,9277,0.12415642397387444,25251
17.0,4.0,3.0,9277,0.12348115011766692,21410
17.0,4.0,3.0,9277,0.11951404326227687,19128
17.0,4.0,3.0,9277,0.11073838860367052,40732
17.0,4.0,3.0,9277,0.1096262166906868,54272
18.0,4.0,3.0,829,0.12778693222336238,482
18.0,4.0,3.0,829,0.09945856563738563,26268
18.0,4.0,3.0,829,0.09122001295070328,75015
18.0,4.0,3.0,829,0.08208921875911437,55762
18.0,4.0,3.0,829,0.07433477262166721,45690
19.0,4.0,3.0,8851,0.16681267410016842,40983
19.0,4.0,3.0,8851,0.13915470019494766,19545
19.0,4.0,3.0,8851,0.12903346173573724,3107
19.0,4.0,3.0,8851,0.12587157038759192,30914
19.0,4.0,3.0,8851,0.12306201728838205,40732
20.0,4.0,3.0,794,0.16067388622428191,38125
20.0,4.0,3.0,794,0.12307005680215721,29912
20.0,4.0,3.0,794,0.11734416520626012,11590
20.0,4.0,3.0,794,0.11547699746179955,5060
20.0,4.0,3.0,794,0.1134531813157414,11913
21.0,4.0,3.0,578,0.1134981097505364,1366
21.0,4.0,3.0,578,0.10397066749510621,17276
21.0,4.0,3.0,578,0.10305846160647836,10911
21.0,4.0,3.0,578,0.10064072835044485,1678
21.0,4.0,3.0,578,0.08891241877016717,15515
22.0,4.0,3.0,1051,0.2146145526517027,10711
22.0,4.0,3.0,1051,0.1511967715641493,106622
22.0,4.0,3.0,1051,0.1308944702334538,69569
22.0,4.0,3.0,1051,0.12366802370717947,5061
22.0,4.0,3.0,1051,0.09360437052514804,938
23.0,4.0,3.0,1366,0.1134981097505364,578
23.0,4.0,3.0,1366,0.104005418880104,4984
23.0,4.0,3.0,1366,0.09460432656865389,41608
23.0,4.0,3.0,1366,0.07148053867591983,30914
23.0,4.0,3.0,1366,0.07062663065333942,13282
24.0,4.0,3.0,551,0.13958161963537064,40732
24.0,4.0,3.0,551,0.13701077964775266,37853
24.0,4.0,3.0,551,0.13135017300232343,99099
24.0,4.0,3.0,551,0.12990424505385223,3107
24.0,4.0,3.0,551,0.12128009853338537,39262
25.0,4.0,3.0,17984,0.27633506274607245,19762
25.0,4.0,3.0,17984,0.08653385280421766,31804
25.0,4.0,3.0,17984,0.08400264075768765,938
25.0,4.0,3.0,17984,0.07364808922208632,116190
25.0,4.0,3.0,17984,0.07129961063109651,74719
26.0,4.0,3.0,29228,0.2379662907212772,24236
26.0,4.0,3.0,29228,0.2354958869676148,31654
26.0,4.0,3.0,29228,0.1363745168277802,62
26.0,4.0,3.0,29228,0.12698833726395847,230182
26.0,4.0,3.0,29228,0.12515545992635677,24570
27.0,4.0,3.0,14140,0.3752765783563463,14136
27.0,4.0,3.0,14140,0.15008541587901866,10869
27.0,4.0,3.0,14140,0.13519123469127875,52914
27.0,4.0,3.0,14140,0.12161354329340204,65594
27.0,4.0,3.0,14140,0.10268603295608189,681
28.0,4.0,3.0,9325,0.22442184376992885,195065
28.0,4.0,3.0,9325,0.14405494646540506,39262
28.0,4.0,3.0,9325,0.13019648644683396,21410
28.0,4.0,3.0,9325,0.11761840073174713,11578
28.0,4.0,3.0,9325,0.11522844704361823,65594
29.0,4.0,3.0,12230,0.12922703981528924,62852
29.0,4.0,3.0,12230,0.11159288196034903,56402
29.0,4.0,3.0,12230,0.10578603704111203,30059
29.0,4.0,3.0,12230,0.10291989731431209,10648
29.0,4.0,3.0,12230,0.09617157218688265,65594
30.0,4.0,3.0,10693,0.10834749295723672,658
30.0,4.0,3.0,10693,0.09952660189306084,43332
30.0,4.0,3.0,10693,0.09721791372613951,41979
30.0,4.0,3.0,10693,0.09606149679543441,26398
30.0,4.0,3.0,10693,0.09163421375170742,35200
31.0,4.0,3.0,11319,0.1525071809904082,35780
31.0,4.0,3.0,11319,0.13229384910514175,58704
31.0,4.0,3.0,11319,0.11806661916136624,11945
31.0,4.0,3.0,11319,0.09946210619388571,52728
31.0,4.0,3.0,11319,0.09871271566724535,1687
32.0,4.0,3.0,15943,0.13425603695103996,36765
32.0,4.0,3.0,15943,0.10492515652664383,25473
32.0,4.0,3.0,15943,0.10005166617593587,29912
32.0,4.0,3.0,15943,0.09567699270356052,15944
32.0,4.0,3.0,15943,0.0954620747183123,36645
33.0,4.0,3.0,19762,0.27633506274607245,17984
33.0,4.0,3.0,19762,0.09934103919377239,31654
33.0,4.0,3.0,19762,0.09052409954294367,74719
33.0,4.0,3.0,19762,0.08401166547845901,1870
33.0,4.0,3.0,19762,0.0797049105477666,38125
34.0,4.0,3.0,805,0.14081187528227485,54266
34.0,4.0,3.0,805,0.13147691335067557,43430
34.0,4.0,3.0,805,0.12546363268942679,12097
34.0,4.0,3.0,805,0.10455272067221356,240
34.0,4.0,3.0,805,0.10107424406884649,30059
35.0,4.0,3.0,12223,0.11777586218154479,16085
35.0,4.0,3.0,12223,0.11350573765677444,38125
35.0,4.0,3.0,12223,0.10923374880490472,64876
35.0,4.0,3.0,12223,0.1076064029827632,2487
35.0,4.0,3.0,12223,0.09407394967848937,62852
36.0,4.0,3.0,1678,0.18211849204948927,3115
36.0,4.0,3.0,1678,0.18148572913275537,39410
36.0,4.0,3.0,1678,0.13573105795962725,3107
36.0,4.0,3.0,1678,0.13233180144575568,19545
36.0,4.0,3.0,1678,0.1253753597522672,1679
37.0,4.0,3.0,1680,0.3018395089979653,38582
37.0,4.0,3.0,1680,0.29195929908595913,1682
37.0,4.0,3.0,1680,0.2713440202382594,15766
37.0,4.0,3.0,1680,0.2675001889763409,39464
37.0,4.0,3.0,1680,0.23731110649076387,39462
38.0,4.0,3.0,10730,0.23640156735095766,1680
38.0,4.0,3.0,10730,0.15228955724494958,11913
38.0,4.0,3.0,10730,0.14296060736595587,54178
38.0,4.0,3.0,10730,0.13997169698113116,11392
38.0,4.0,3.0,10730,0.13986850708593093,40732
39.0,4.0,3.0,11815,0.17324401984448815,38126
39.0,4.0,3.0,11815,0.16141309169298612,38125
39.0,4.0,3.0,11815,0.16045492494667474,28153
39.0,4.0,3.0,11815,0.15179471077506115,11843
39.0,4.0,3.0,11815,0.13840772798229412,62852
40.0,4.0,3.0,10671,0.08633263486325954,26268
40.0,4.0,3.0,10671,0.08559222574787342,26912
40.0,4.0,3.0,10671,0.0839204477801673,691
40.0,4.0,3.0,10671,0.07888389027639597,78140
40.0,4.0,3.0,10671,0.07266765083122062,17965
41.0,4.0,3.0,27932,0.10542651052432007,794
41.0,4.0,3.0,27932,0.09747368032476017,58404
41.0,4.0,3.0,27932,0.09208306487914286,13382
41.0,4.0,3.0,27932,0.08872620229362965,27591
41.0,4.0,3.0,27932,0.08597268076260944,551
42.0,4.0,3.0,7227,0.12687353053310996,38125
42.0,4.0,3.0,7227,0.10080552663727659,40732
42.0,4.0,3.0,7227,0.09899944545207989,83136
42.0,4.0,3.0,7227,0.09747047705929149,65594
42.0,4.0,3.0,7227,0.09685577827851848,25361
43.0,4.0,3.0,2362,0.10129128154858072,68339
43.0,4.0,3.0,2362,0.0890903490836177,147
43.0,4.0,3.0,2362,0.08871776252362708,9474
43.0,4.0,3.0,2362,0.08810203880255185,19252
43.0,4.0,3.0,2362,0.08657118523848525,68340
44.0,4.0,3.0,871,0.3753264554695931,1685
44.0,4.0,3.0,871,0.14552370169272472,1705
44.0,4.0,3.0,871,0.11471067805722882,24580
44.0,4.0,3.0,871,0.11311038868227072,22701
44.0,4.0,3.0,871,0.10425341690627407,26581
45.0,4.0,3.0,1685,0.3753264554695931,871
45.0,4.0,3.0,1685,0.2158364794559193,1705
45.0,4.0,3.0,1685,0.13658304368193697,10730
45.0,4.0,3.0,1685,0.13204078456718907,24580
45.0,4.0,3.0,1685,0.12451302081567169,10839
46.0,4.0,3.0,1705,0.2158364794559193,1685
46.0,4.0,3.0,1705,0.17984650867194973,93164
46.0,4.0,3.0,1705,0.15763911385099014,37601
46.0,4.0,3.0,1705,0.14552370169272472,871
46.0,4.0,3.0,1705,0.14383420381971285,1875
47.0,4.0,3.0,1688,0.12919047101542452,9929
47.0,4.0,3.0,1688,0.11073689128724874,75532
47.0,4.0,3.0,1688,0.10692234541001913,1705
47.0,4.0,3.0,1688,0.10547956276076093,72455
