,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,1.0,2.0,408,0.20890275288606924,42638
0.0,1.0,2.0,408,0.152096203791148,217250
0.0,1.0,2.0,408,0.14508965960619816,149687
0.0,1.0,2.0,408,0.14371855732190397,43516
0.0,1.0,2.0,408,0.14100794693042779,118576
1.0,1.0,2.0,981,0.13397353344638716,120837
1.0,1.0,2.0,981,0.10759690308117231,59964
1.0,1.0,2.0,981,0.09125165070744712,42638
1.0,1.0,2.0,981,0.08648722470728908,178337
1.0,1.0,2.0,981,0.08534395094983696,69483
2.0,1.0,2.0,909,0.16479483469875228,124115
2.0,1.0,2.0,909,0.14290691112973897,63591
2.0,1.0,2.0,909,0.13556295877388047,28974
2.0,1.0,2.0,909,0.1296477094962306,39871
2.0,1.0,2.0,909,0.12803083906187024,43847
3.0,1.0,2.0,630,0.1722658979799487,31416
3.0,1.0,2.0,630,0.16382728091913273,72495
3.0,1.0,2.0,630,0.15578536490446812,111312
3.0,1.0,2.0,630,0.15168507626497277,47508
3.0,1.0,2.0,630,0.15105953037145206,99283
4.0,1.0,2.0,770,0.19137755436317275,875
4.0,1.0,2.0,770,0.17075717974925403,109008
4.0,1.0,2.0,770,0.15396772787122848,43825
4.0,1.0,2.0,770,0.14393120932656941,151911
4.0,1.0,2.0,770,0.14295284501919853,43385
5.0,1.0,2.0,705,0.15209090294478872,56164
5.0,1.0,2.0,705,0.1415067818614542,43864
5.0,1.0,2.0,705,0.1284688953592593,122709
5.0,1.0,2.0,705,0.12743305984233505,43824
5.0,1.0,2.0,705,0.1255744833609476,42638
6.0,1.0,2.0,22490,0.23741948393349432,130398
6.0,1.0,2.0,22490,0.20474864445098637,54635
6.0,1.0,2.0,22490,0.20474864445098637,175035
6.0,1.0,2.0,22490,0.19973845627683212,77966
6.0,1.0,2.0,22490,0.1820739155052349,43853
7.0,1.0,2.0,4174,0.14510723145126556,33112
7.0,1.0,2.0,4174,0.14103636121815324,97767
7.0,1.0,2.0,4174,0.13987598638587456,107876
7.0,1.0,2.0,4174,0.12840558031499613,200862
7.0,1.0,2.0,4174,0.12772222522963192,52846
8.0,1.0,2.0,1859,0.16040169529115225,72821
8.0,1.0,2.0,1859,0.12847160028850957,188066
8.0,1.0,2.0,1859,0.11742529864712466,32120
8.0,1.0,2.0,1859,0.11416601058647041,54635
8.0,1.0,2.0,1859,0.11416601058647041,175035
9.0,1.0,2.0,1939,0.21895929339824588,44041
9.0,1.0,2.0,1939,0.19343001379932948,118948
9.0,1.0,2.0,1939,0.19126348037502372,117500
9.0,1.0,2.0,1939,0.18346692365962936,151911
9.0,1.0,2.0,1939,0.17731935589077902,47156
10.0,1.0,2.0,22292,0.21109474774331063,43872
10.0,1.0,2.0,22292,0.15314196516546535,120664
10.0,1.0,2.0,22292,0.1372990219524982,109481
10.0,1.0,2.0,22292,0.13042980373108798,43494
10.0,1.0,2.0,22292,0.12421117727885095,157898
11.0,1.0,2.0,198,0.2534849491447472,30630
11.0,1.0,2.0,198,0.17597590801527752,61430
11.0,1.0,2.0,198,0.1444973393287361,28426
11.0,1.0,2.0,198,0.11552511149892164,38726
11.0,1.0,2.0,198,0.10867230205737773,206581
12.0,1.0,2.0,900,0.14312704466456744,96433
12.0,1.0,2.0,900,0.121621691792547,24197
12.0,1.0,2.0,900,0.11577359221850084,76804
12.0,1.0,2.0,900,0.1083780487247826,176627
12.0,1.0,2.0,900,0.1044571770162319,3966
