,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
64.0,1.0,1.0,887,0.17454393136646523,100526
64.0,1.0,1.0,887,0.17446563448352437,144475
65.0,1.0,1.0,33667,0.19363014714704818,172214
65.0,1.0,1.0,33667,0.14234710714437662,62006
65.0,1.0,1.0,33667,0.13967289684299805,25550
65.0,1.0,1.0,33667,0.13264835982929343,47352
65.0,1.0,1.0,33667,0.12291251683816368,36334
66.0,1.0,1.0,23383,0.16572107023089147,22638
66.0,1.0,1.0,23383,0.12624954665414842,67880
66.0,1.0,1.0,23383,0.12544523848126526,43838
66.0,1.0,1.0,23383,0.11967607128183574,43155
66.0,1.0,1.0,23383,0.11845314257541839,10098
67.0,1.0,1.0,25430,0.19244725933805545,30665
67.0,1.0,1.0,25430,0.18616628365378823,59882
67.0,1.0,1.0,25430,0.1742536367701935,120835
67.0,1.0,1.0,25430,0.16429692770379067,29882
67.0,1.0,1.0,25430,0.14678121853471182,42567
68.0,1.0,1.0,678,0.227090046992105,62661
68.0,1.0,1.0,678,0.18638096468639842,22553
68.0,1.0,1.0,678,0.15257656363722308,150249
68.0,1.0,1.0,678,0.15241881328661458,96700
68.0,1.0,1.0,678,0.14223080055402637,30982
69.0,1.0,1.0,53565,0.18326181596485253,67661
69.0,1.0,1.0,53565,0.15912699003501496,61080
69.0,1.0,1.0,53565,0.14231877878294602,66997
69.0,1.0,1.0,53565,0.12889657875487737,45665
69.0,1.0,1.0,53565,0.1272149968856257,67592
70.0,1.0,1.0,1580,0.15331023597608928,186201
70.0,1.0,1.0,1580,0.15116862822879437,174187
70.0,1.0,1.0,1580,0.12242045671489284,43805
70.0,1.0,1.0,1580,0.12139925033949095,46910
70.0,1.0,1.0,1580,0.12013632150163517,17988
71.0,1.0,1.0,845,0.12639897271403164,20088
71.0,1.0,1.0,845,0.11682654554542443,82394
71.0,1.0,1.0,845,0.10549682459875442,31559
71.0,1.0,1.0,845,0.10514658814821012,175065
71.0,1.0,1.0,845,0.09693668128987051,86772
72.0,1.0,1.0,31667,0.25402986736281485,43397
72.0,1.0,1.0,31667,0.23702631689517364,120657
72.0,1.0,1.0,31667,0.216891918294594,121379
72.0,1.0,1.0,31667,0.19388581008077896,42362
72.0,1.0,1.0,31667,0.1921242874269976,92257
73.0,1.0,1.0,11462,0.1639004658489609,43397
73.0,1.0,1.0,11462,0.16261148664527547,95560
73.0,1.0,1.0,11462,0.1533078257766963,106573
73.0,1.0,1.0,11462,0.14736289796106133,160254
73.0,1.0,1.0,11462,0.13957035146633148,32294
74.0,1.0,1.0,2761,0.1821034970487363,102419
74.0,1.0,1.0,2761,0.1679254369852996,109970
74.0,1.0,1.0,2761,0.15716671999281548,68309
74.0,1.0,1.0,2761,0.1553835567543594,44480
74.0,1.0,1.0,2761,0.155151454622293,174187
75.0,1.0,1.0,8208,0.18307635025694347,125873
75.0,1.0,1.0,8208,0.16881828482237138,97584
75.0,1.0,1.0,8208,0.150213954764967,27263
75.0,1.0,1.0,8208,0.12490870551219599,40799
75.0,1.0,1.0,8208,0.1245345368393233,20298
76.0,1.0,1.0,52907,0.1522386854072166,109262
76.0,1.0,1.0,52907,0.14167157185651894,104430
76.0,1.0,1.0,52907,0.12868827196577692,86087
76.0,1.0,1.0,52907,0.1235567703689166,104067
76.0,1.0,1.0,52907,0.12002025250091358,183825
77.0,1.0,1.0,15007,0.1944709902910773,201695
77.0,1.0,1.0,15007,0.1597236668902148,17885
77.0,1.0,1.0,15007,0.14607593457081797,43155
77.0,1.0,1.0,15007,0.142485885646774,66175
77.0,1.0,1.0,15007,0.13316778536973278,109970
78.0,1.0,1.0,36049,0.1857172008533498,43515
