,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,2.0,1.0,216794,0.13025485095011946,7304
0.0,2.0,1.0,216794,0.12477105527438448,17979
0.0,2.0,1.0,216794,0.12477105527438448,28769
0.0,2.0,1.0,216794,0.12336133649528483,2309
0.0,2.0,1.0,216794,0.12291598584797943,115821
1.0,2.0,1.0,15556,0.23446685334238,72660
1.0,2.0,1.0,15556,0.19300982980067594,22618
1.0,2.0,1.0,15556,0.17161372090673221,56994
1.0,2.0,1.0,15556,0.165961597583214,83186
1.0,2.0,1.0,15556,0.16506169051686537,96011
2.0,2.0,1.0,14709,0.2254336327321857,75074
2.0,2.0,1.0,14709,0.2211967993694412,21801
2.0,2.0,1.0,14709,0.16991690615894373,390880
2.0,2.0,1.0,14709,0.15257535309547457,9563
2.0,2.0,1.0,14709,0.14947691561962737,13416
3.0,2.0,1.0,10314,0.13863692174494072,12839
3.0,2.0,1.0,10314,0.1360777391216255,17483
3.0,2.0,1.0,10314,0.13244264875955483,68529
3.0,2.0,1.0,10314,0.13200886363419828,180680
3.0,2.0,1.0,10314,0.13016946889398168,40056
4.0,2.0,1.0,2112,0.14333275695824657,369894
4.0,2.0,1.0,2112,0.13806414776167264,9828
4.0,2.0,1.0,2112,0.13545732449255654,311667
4.0,2.0,1.0,2112,0.1347628337318042,31390
4.0,2.0,1.0,2112,0.1298390214461196,220820
5.0,2.0,1.0,11622,0.24192344397203497,5965
5.0,2.0,1.0,11622,0.18864706352843408,12162
5.0,2.0,1.0,11622,0.17654713034515754,76101
5.0,2.0,1.0,11622,0.15037006905420272,68297
5.0,2.0,1.0,11622,0.1475002000686162,200063
6.0,2.0,1.0,10207,0.16409606601177232,220620
6.0,2.0,1.0,10207,0.1634451338511555,69921
6.0,2.0,1.0,10207,0.14132961364348343,73936
6.0,2.0,1.0,10207,0.13072505061354242,120457
6.0,2.0,1.0,10207,0.12912788939378114,143169
7.0,2.0,1.0,9849,0.19623224706211181,295490
7.0,2.0,1.0,9849,0.19431517306271195,65830
7.0,2.0,1.0,9849,0.18133519613537602,415665
7.0,2.0,1.0,9849,0.17571837738885812,38778
7.0,2.0,1.0,9849,0.17435108930402274,14578
8.0,2.0,1.0,13466,0.18542344498471403,250551
8.0,2.0,1.0,13466,0.1705753171291445,1715
8.0,2.0,1.0,13466,0.16550029182586973,14983
8.0,2.0,1.0,13466,0.15553480879908044,305642
8.0,2.0,1.0,13466,0.13891790700337484,257874
9.0,2.0,1.0,1542,0.14467103479264495,9260
9.0,2.0,1.0,1542,0.13480724535044133,13915
9.0,2.0,1.0,1542,0.12008731350830341,195590
9.0,2.0,1.0,1542,0.118704030573756,21791
9.0,2.0,1.0,1542,0.11455867176416133,22165
10.0,2.0,1.0,15256,0.14830343226767972,18359
10.0,2.0,1.0,15256,0.142824112990239,74457
10.0,2.0,1.0,15256,0.13668286225400955,65120
10.0,2.0,1.0,15256,0.11983686918667473,60700
10.0,2.0,1.0,15256,0.11717684078281976,27181
11.0,2.0,1.0,12479,0.15141966443041477,44835
11.0,2.0,1.0,12479,0.14119740469101916,217775
11.0,2.0,1.0,12479,0.13210425398781253,276902
11.0,2.0,1.0,12479,0.13200491702133052,20606
11.0,2.0,1.0,12479,0.1275467484634405,42881
12.0,2.0,1.0,15031,0.1726217322012495,100544
12.0,2.0,1.0,15031,0.16537779419003837,69404
12.0,2.0,1.0,15031,0.16067479560642814,16412
12.0,2.0,1.0,15031,0.15968358957866602,35336
12.0,2.0,1.0,15031,0.15881768744360888,48345
13.0,2.0,1.0,26425,0.20100702661418465,11826
13.0,2.0,1.0,26425,0.19546599435843073,2830
13.0,2.0,1.0,26425,0.18613166779603374,39983
13.0,2.0,1.0,26425,0.1834103927305905,25649
13.0,2.0,1.0,26425,0.18336828037512284,15361
14.0,2.0,1.0,9455,0.23491938367351148,16657
14.0,2.0,1.0,9455,0.21566922923041168,9388
14.0,2.0,1.0,9455,0.21518163608375934,26823
14.0,2.0,1.0,9455,0.2116387897343992,41342
14.0,2.0,1.0,9455,0.21049978222978535,22327
15.0,2.0,1.0,10350,0.19114236106414975,257344
15.0,2.0,1.0,10350,0.14881300264508254,128862
15.0,2.0,1.0,10350,0.14365419356982118,173484
15.0,2.0,1.0,10350,0.14287872309234934,242643
15.0,2.0,1.0,10350,0.1383855037927484,246355
16.0,2.0,1.0,10212,0.14803678535984788,5470
16.0,2.0,1.0,10212,0.12775325748982483,35138
