,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,3.0,2.0,9603,0.15621969138466157,22478
0.0,3.0,2.0,9603,0.15406660270498618,41965
0.0,3.0,2.0,9603,0.14614047239113087,465
0.0,3.0,2.0,9603,0.1378926435588779,11522
0.0,3.0,2.0,9603,0.13577553622527772,37797
1.0,3.0,2.0,34615,0.14131086238856258,181456
1.0,3.0,2.0,34615,0.1401833707906871,57240
1.0,3.0,2.0,34615,0.13338859636816078,2
1.0,3.0,2.0,34615,0.13203846466943137,15313
1.0,3.0,2.0,34615,0.13156338025221584,99760
2.0,3.0,2.0,8391,0.114662345159001,29419
2.0,3.0,2.0,8391,0.11435277594276805,22478
2.0,3.0,2.0,8391,0.1140551477597112,159185
2.0,3.0,2.0,8391,0.11367038240549192,85559
2.0,3.0,2.0,8391,0.11119805182542662,87909
3.0,3.0,2.0,40628,0.15105792878781002,52103
3.0,3.0,2.0,40628,0.14112068318382862,154226
3.0,3.0,2.0,40628,0.1404297317733301,10370
3.0,3.0,2.0,40628,0.13804843647289627,48347
3.0,3.0,2.0,40628,0.1356367083548041,50425
4.0,3.0,2.0,124626,0.11671227664645306,145760
4.0,3.0,2.0,124626,0.11631644185029624,90414
4.0,3.0,2.0,124626,0.11246574817674117,31542
4.0,3.0,2.0,124626,0.11214357373465014,15902
4.0,3.0,2.0,124626,0.10923431132869837,12710
5.0,3.0,2.0,46785,0.16887243695875545,56162
5.0,3.0,2.0,46785,0.14250193658660057,32622
5.0,3.0,2.0,46785,0.1303826922550206,40634
5.0,3.0,2.0,46785,0.12750301948798715,133088
5.0,3.0,2.0,46785,0.12497260560456845,141643
6.0,3.0,2.0,188588,0.1878974545324696,67463
6.0,3.0,2.0,188588,0.17289433352517394,116432
6.0,3.0,2.0,188588,0.16512145655135319,155341
6.0,3.0,2.0,188588,0.16386907071142412,119907
6.0,3.0,2.0,188588,0.1504041297531105,42750
7.0,3.0,2.0,89333,0.1606739654910419,202239
7.0,3.0,2.0,89333,0.11524110445714787,15736
7.0,3.0,2.0,89333,0.11304680457999519,135686
7.0,3.0,2.0,89333,0.1107389364574308,9261
7.0,3.0,2.0,89333,0.10124554942707163,37189
8.0,3.0,2.0,16934,0.1152900914393293,67463
8.0,3.0,2.0,16934,0.09530934845506292,59146
8.0,3.0,2.0,16934,0.09452698821408137,43771
8.0,3.0,2.0,16934,0.09128749104502148,103590
8.0,3.0,2.0,16934,0.09060877587676655,57082
9.0,3.0,2.0,32622,0.20749820603292682,196918
9.0,3.0,2.0,32622,0.20319832013398895,64765
9.0,3.0,2.0,32622,0.20292614344303814,97038
9.0,3.0,2.0,32622,0.20022803121193639,90414
9.0,3.0,2.0,32622,0.19076430763891164,54133
10.0,3.0,2.0,55475,0.12291922636344109,135686
10.0,3.0,2.0,55475,0.11948519813339475,41810
10.0,3.0,2.0,55475,0.11713078281556805,9261
10.0,3.0,2.0,55475,0.11538955635724735,218689
10.0,3.0,2.0,55475,0.10457565133915164,41914
11.0,3.0,2.0,48787,0.23156690913505645,67740
11.0,3.0,2.0,48787,0.22341066097725334,153100
11.0,3.0,2.0,48787,0.17337376085645936,67339
11.0,3.0,2.0,48787,0.16440937816181095,178907
11.0,3.0,2.0,48787,0.16001361051974328,465
12.0,3.0,2.0,58372,0.16248979964082044,32764
12.0,3.0,2.0,58372,0.1547215075678201,73191
12.0,3.0,2.0,58372,0.12501251714993386,110903
