,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
0.0,3.0,4.0,862,0.11834072175821106,11564
0.0,3.0,4.0,862,0.08529601379949314,33560
0.0,3.0,4.0,862,0.08179133175276274,84152
0.0,3.0,4.0,862,0.07986504245528414,27850
0.0,3.0,4.0,862,0.07759284674568108,11310
1.0,3.0,4.0,15602,0.15349303967884342,15789
1.0,3.0,4.0,15602,0.13372297618325185,11520
1.0,3.0,4.0,15602,0.13323178242147077,1642
1.0,3.0,4.0,15602,0.12961736739288016,11317
1.0,3.0,4.0,15602,0.12576510577643657,9326
2.0,3.0,4.0,11862,0.28587751783977355,11846
2.0,3.0,4.0,11862,0.1842290537564392,10603
2.0,3.0,4.0,11862,0.17785824802509187,27769
2.0,3.0,4.0,11862,0.15105748610209122,11449
2.0,3.0,4.0,11862,0.14198633368829047,14240
3.0,3.0,4.0,710,0.17711568857841606,709
3.0,3.0,4.0,710,0.16689643686787656,36670
3.0,3.0,4.0,710,0.14790263579003043,700
3.0,3.0,4.0,710,0.12523863616932424,9638
3.0,3.0,4.0,710,0.11986119646712343,707
4.0,3.0,4.0,21032,0.11004088939137643,43643
4.0,3.0,4.0,21032,0.09870580344483929,607
4.0,3.0,4.0,21032,0.09253672868728646,923
4.0,3.0,4.0,21032,0.0793105784546518,12227
4.0,3.0,4.0,21032,0.07431995197766642,172
5.0,3.0,4.0,9273,0.15022369417944564,50507
5.0,3.0,4.0,9273,0.13755060887357506,22572
5.0,3.0,4.0,9273,0.12677604222261232,47628
5.0,3.0,4.0,9273,0.1264114325926585,63537
5.0,3.0,4.0,9273,0.1251181354337707,28697
6.0,3.0,4.0,8012,0.1828346941614373,37237
6.0,3.0,4.0,8012,0.12355623876715938,37728
6.0,3.0,4.0,8012,0.11549480778382516,10651
6.0,3.0,4.0,8012,0.08676382298583254,152625
6.0,3.0,4.0,8012,0.08521072143608643,10874
7.0,3.0,4.0,9598,0.2458094845071631,9447
7.0,3.0,4.0,9598,0.16909652943576975,11497
7.0,3.0,4.0,9598,0.1488452865536512,11310
7.0,3.0,4.0,9598,0.12371814925059564,8491
7.0,3.0,4.0,9598,0.1227643494787395,9336
8.0,3.0,4.0,9312,0.3430290057376428,9823
8.0,3.0,4.0,9312,0.14242675122710852,6917
8.0,3.0,4.0,9312,0.11883868694855723,51985
8.0,3.0,4.0,9312,0.11827744038933932,28218
8.0,3.0,4.0,9312,0.11523831018778548,47363
9.0,3.0,4.0,11525,0.15859516937287266,37727
9.0,3.0,4.0,11525,0.11541247051434014,11497
9.0,3.0,4.0,11525,0.10937155372117069,29095
9.0,3.0,4.0,11525,0.10435006233525225,47350
9.0,3.0,4.0,11525,0.10330555209436675,22192
10.0,3.0,4.0,10634,0.12414232185965077,525
10.0,3.0,4.0,10634,0.10990965400066902,10061
10.0,3.0,4.0,10634,0.1095706833099062,14373
10.0,3.0,4.0,10634,0.10874394178849575,1648
10.0,3.0,4.0,10634,0.10766078750888033,50507
11.0,3.0,4.0,755,0.1580544890809792,22572
11.0,3.0,4.0,755,0.15501033787674165,44191
11.0,3.0,4.0,755,0.15489907441946926,525
11.0,3.0,4.0,755,0.1513150075354852,40446
11.0,3.0,4.0,755,0.14815156417083097,29903
12.0,3.0,4.0,9102,0.12349720313068373,65973
12.0,3.0,4.0,9102,0.11684876657824078,26958
12.0,3.0,4.0,9102,0.10254047218327139,65460
12.0,3.0,4.0,9102,0.10229888267887946,4232
12.0,3.0,4.0,9102,0.0966777063359907,9945
13.0,3.0,4.0,10874,0.16457807584789103,168
13.0,3.0,4.0,10874,0.15843811583162404,25748
13.0,3.0,4.0,10874,0.15754883601601213,16146
13.0,3.0,4.0,10874,0.15666197055210243,27769
13.0,3.0,4.0,10874,0.14676872767727514,61108
14.0,3.0,4.0,27793,0.37755505681021156,34584
14.0,3.0,4.0,27793,0.15178014308148777,13396
14.0,3.0,4.0,27793,0.1198906041912037,34636
14.0,3.0,4.0,27793,0.1151856398785325,27850
14.0,3.0,4.0,27793,0.11282718628956845,7504
15.0,3.0,4.0,9737,0.16938678881322441,22435
15.0,3.0,4.0,9737,0.1557753316490606,16820
15.0,3.0,4.0,9737,0.13231604129365113,15158
15.0,3.0,4.0,9737,0.13165276342784604,3049
15.0,3.0,4.0,9737,0.11648260455876755,28213
16.0,3.0,4.0,414,0.2164014281631675,14919
16.0,3.0,4.0,414,0.16845263326888127,364
16.0,3.0,4.0,414,0.16002396182917383,415
16.0,3.0,4.0,414,0.14368791242036769,268
16.0,3.0,4.0,414,0.1114409135143224,165
17.0,3.0,4.0,5894,0.1111901554381982,39929
17.0,3.0,4.0,5894,0.11044578800765455,11497
17.0,3.0,4.0,5894,0.10056211989655994,137533
17.0,3.0,4.0,5894,0.10043713920585882,18560
17.0,3.0,4.0,5894,0.09759378297799544,17386
18.0,3.0,4.0,8068,0.19837149979206312,26263
18.0,3.0,4.0,8068,0.13962422103684793,2061
18.0,3.0,4.0,8068,0.13148056811948555,9331
18.0,3.0,4.0,8068,0.11341400766459128,78
18.0,3.0,4.0,8068,0.10730829282974093,812
19.0,3.0,4.0,1572,0.23074185638846217,562
19.0,3.0,4.0,1572,0.17812657118512126,1573
19.0,3.0,4.0,1572,0.1401727158959164,18707
19.0,3.0,4.0,1572,0.11520154242364808,11497
19.0,3.0,4.0,1572,0.10650675794558015,10260
20.0,3.0,4.0,13552,0.12302935846565544,123
20.0,3.0,4.0,13552,0.12297999550932992,9354
20.0,3.0,4.0,13552,0.09616063315097302,43643
20.0,3.0,4.0,13552,0.0922816395322968,42832
20.0,3.0,4.0,13552,0.08440012941883526,27472
21.0,3.0,4.0,9073,0.24195609080540867,1634
21.0,3.0,4.0,9073,0.23626124226980313,18519
21.0,3.0,4.0,9073,0.15896298309210027,14088
21.0,3.0,4.0,9073,0.14521452288418524,9255
21.0,3.0,4.0,9073,0.14343217152087367,37530
22.0,3.0,4.0,9070,0.1975768857043278,6499
22.0,3.0,4.0,9070,0.16668065998507448,24126
22.0,3.0,4.0,9070,0.16077223952993744,24331
22.0,3.0,4.0,9070,0.14525410709224193,9626
22.0,3.0,4.0,9070,0.138984711798921,39108
23.0,3.0,4.0,1642,0.2660868167511875,11317
23.0,3.0,4.0,1642,0.21961348433451736,9326
23.0,3.0,4.0,1642,0.21893237667223955,25391
23.0,3.0,4.0,1642,0.21186773348597376,60173
23.0,3.0,4.0,1642,0.2078217445071759,12664
24.0,3.0,4.0,11980,0.21504915292351712,33604
24.0,3.0,4.0,11980,0.18838316976433145,9033
24.0,3.0,4.0,11980,0.17037278082252225,11497
24.0,3.0,4.0,11980,0.16064220152875122,11285
24.0,3.0,4.0,11980,0.14992554218484785,41668
25.0,3.0,4.0,10149,0.23176665144150355,24873
25.0,3.0,4.0,10149,0.1595366544258493,16441
25.0,3.0,4.0,10149,0.14772959941713865,14373
25.0,3.0,4.0,10149,0.13425061336959698,34746
25.0,3.0,4.0,10149,0.12047568271518258,26263
26.0,3.0,4.0,9348,0.1203334383402529,11158
26.0,3.0,4.0,9348,0.1169215932031592,10547
26.0,3.0,4.0,9348,0.11207754644686287,18289
26.0,3.0,4.0,9348,0.11136617647806901,57597
26.0,3.0,4.0,9348,0.10884418176267138,12476
27.0,3.0,4.0,3512,0.2015316663948513,8845
27.0,3.0,4.0,3512,0.12764183637555976,65497
27.0,3.0,4.0,3512,0.10862106530869178,11980
27.0,3.0,4.0,3512,0.10823183146634967,37835
27.0,3.0,4.0,3512,0.0991278706466249,13632
28.0,3.0,4.0,50797,0.13297269975334994,11862
28.0,3.0,4.0,50797,0.1207241203587647,9387
28.0,3.0,4.0,50797,0.11513921796265106,9598
28.0,3.0,4.0,50797,0.1093510412621453,22572
28.0,3.0,4.0,50797,0.10498380620166226,46314
29.0,3.0,4.0,76,0.16285410815414714,171
29.0,3.0,4.0,76,0.12654771239561313,1811
29.0,3.0,4.0,76,0.12041705468027147,166
29.0,3.0,4.0,76,0.10574138712828936,33838
29.0,3.0,4.0,76,0.1022885614445005,4480
30.0,3.0,4.0,2292,0.11371990725222866,16235
30.0,3.0,4.0,2292,0.11314930320740293,11449
30.0,3.0,4.0,2292,0.1109835978541944,18707
30.0,3.0,4.0,2292,0.09854208065092279,91548
30.0,3.0,4.0,2292,0.09827378828910147,25539
31.0,3.0,4.0,8467,0.2698754173141321,11630
31.0,3.0,4.0,8467,0.14576516627706906,37237
31.0,3.0,4.0,8467,0.14483592214176622,44191
31.0,3.0,4.0,8467,0.13401999001749637,41828
31.0,3.0,4.0,8467,0.13333208401032942,679
32.0,3.0,4.0,15789,0.16110847973947995,38084
32.0,3.0,4.0,15789,0.15349303967884342,15602
32.0,3.0,4.0,15789,0.14387709312002112,11497
32.0,3.0,4.0,15789,0.13850264424820932,16441
32.0,3.0,4.0,15789,0.12296977976601,9279
33.0,3.0,4.0,628,0.16003068346871463,34125
33.0,3.0,4.0,628,0.1470118730290091,9463
33.0,3.0,4.0,628,0.13917966738023896,52017
33.0,3.0,4.0,628,0.13735416990500865,36647
33.0,3.0,4.0,628,0.114305971577878,19933
34.0,3.0,4.0,63105,0.16153187539184916,280
34.0,3.0,4.0,63105,0.15708899091006,107096
34.0,3.0,4.0,63105,0.13787335390298022,11187
