,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
41.0,4.0,2.0,37916,0.15680215744203346,37103
41.0,4.0,2.0,37916,0.1459851646888262,135260
41.0,4.0,2.0,37916,0.1299159218761698,104242
41.0,4.0,2.0,37916,0.1223850956107082,24349
42.0,4.0,2.0,19426,0.20341451541676517,50363
42.0,4.0,2.0,19426,0.19849900931403913,42231
42.0,4.0,2.0,19426,0.18127047939114518,28812
42.0,4.0,2.0,19426,0.1796409348782041,29333
42.0,4.0,2.0,19426,0.17854027474374592,36871
43.0,4.0,2.0,30497,0.1690801255405202,45186
43.0,4.0,2.0,30497,0.14766228544922397,28324
43.0,4.0,2.0,30497,0.1471712004197707,28673
43.0,4.0,2.0,30497,0.13863525637099597,36226
43.0,4.0,2.0,30497,0.127715941263859,42787
44.0,4.0,2.0,11772,0.11914928843693119,16180
44.0,4.0,2.0,11772,0.10049445947174368,56364
44.0,4.0,2.0,11772,0.08785801378361212,86520
44.0,4.0,2.0,11772,0.08257092043451264,55192
44.0,4.0,2.0,11772,0.08199282734228931,20850
45.0,4.0,2.0,16520,0.1830585753791646,42732
45.0,4.0,2.0,16520,0.18072613937438745,93934
45.0,4.0,2.0,16520,0.1765814622180177,42231
45.0,4.0,2.0,16520,0.16311191455035165,92751
45.0,4.0,2.0,16520,0.15591104251136056,36871
46.0,4.0,2.0,42230,0.1663282692718715,28209
46.0,4.0,2.0,42230,0.1364444491880552,193873
46.0,4.0,2.0,42230,0.11543085475876544,42797
46.0,4.0,2.0,42230,0.11387660293315638,85672
46.0,4.0,2.0,42230,0.10896314911283574,53050
47.0,4.0,2.0,1628,0.248760641506989,80844
47.0,4.0,2.0,1628,0.23695403496641734,5741
47.0,4.0,2.0,1628,0.18659924805259495,14698
47.0,4.0,2.0,1628,0.18568171504142295,56691
47.0,4.0,2.0,1628,0.17422095555713205,100656
48.0,4.0,2.0,24452,0.15818389757391657,22048
48.0,4.0,2.0,24452,0.12780993511690025,39535
48.0,4.0,2.0,24452,0.12500507950022569,42635
48.0,4.0,2.0,24452,0.12442352686686928,25722
48.0,4.0,2.0,24452,0.11877667155715148,231304
49.0,4.0,2.0,28295,0.17920971033497546,36520
49.0,4.0,2.0,28295,0.14188400184992084,122229
49.0,4.0,2.0,28295,0.12095912541529108,85483
49.0,4.0,2.0,28295,0.11995009053210988,45377
49.0,4.0,2.0,28295,0.11741295648482837,80521
50.0,4.0,2.0,40867,0.10948198308093388,102295
50.0,4.0,2.0,40867,0.1074028230039657,29313
50.0,4.0,2.0,40867,0.1074028230039657,3405
50.0,4.0,2.0,40867,0.1074028230039657,14482
50.0,4.0,2.0,40867,0.10519911414449629,49876
51.0,4.0,2.0,19997,0.25636860770248177,39391
51.0,4.0,2.0,19997,0.1258171305344197,54575
51.0,4.0,2.0,19997,0.11267389611498985,195812
51.0,4.0,2.0,19997,0.11006713614433791,120539
51.0,4.0,2.0,19997,0.10812369069460723,86236
52.0,4.0,2.0,28145,0.10102949764553451,42530
52.0,4.0,2.0,28145,0.09860868945017598,31258
52.0,4.0,2.0,28145,0.08896551983945919,31581
52.0,4.0,2.0,28145,0.08663272021330803,26768
52.0,4.0,2.0,28145,0.0864932765830656,46011
53.0,4.0,2.0,25560,0.15690070910152365,4762
53.0,4.0,2.0,25560,0.09528625771442784,44132
53.0,4.0,2.0,25560,0.08745538637512973,64525
53.0,4.0,2.0,25560,0.0867029472504628,171492
53.0,4.0,2.0,25560,0.086267801951432,30204
54.0,4.0,2.0,88875,0.11896230344109798,50363
54.0,4.0,2.0,88875,0.11658162309620594,60966
54.0,4.0,2.0,88875,0.1139373990709687,88395
54.0,4.0,2.0,88875,0.1071542433115371,42231
54.0,4.0,2.0,88875,0.10522482103148051,148371
55.0,4.0,2.0,77915,0.17250935868996053,40744
55.0,4.0,2.0,77915,0.16723083272120925,74430
55.0,4.0,2.0,77915,0.14491435046108933,396
55.0,4.0,2.0,77915,0.1307469671491301,85285
55.0,4.0,2.0,77915,0.1280102089849536,8095
56.0,4.0,2.0,11481,0.16538719548402758,104239
56.0,4.0,2.0,11481,0.14620622288005045,47735
56.0,4.0,2.0,11481,0.13638807583859291,28296
56.0,4.0,2.0,11481,0.128782002553895,28812
56.0,4.0,2.0,11481,0.1287655146873788,253112
57.0,4.0,2.0,52470,0.18228812432546315,96546
57.0,4.0,2.0,52470,0.12909182740235955,113843
57.0,4.0,2.0,52470,0.11022988211552714,10340
57.0,4.0,2.0,52470,0.10230449148605264,76117
57.0,4.0,2.0,52470,0.10026645764148953,39893
58.0,4.0,2.0,5486,0.15852063864869548,70259
58.0,4.0,2.0,5486,0.15838925574236243,110412
58.0,4.0,2.0,5486,0.14014349806699847,18724
58.0,4.0,2.0,5486,0.1336068878019363,45884
58.0,4.0,2.0,5486,0.12981931886342002,104607
59.0,4.0,2.0,78256,0.17991831375330086,52960
59.0,4.0,2.0,78256,0.13566308091726592,28533
59.0,4.0,2.0,78256,0.12658136856938587,79521
59.0,4.0,2.0,78256,0.1095958940793722,193641
59.0,4.0,2.0,78256,0.10791043158250782,56233
60.0,4.0,2.0,33666,0.15746138694225503,45256
60.0,4.0,2.0,33666,0.15057620194281082,57305
60.0,4.0,2.0,33666,0.15046549557680522,1863
60.0,4.0,2.0,33666,0.13331215413390501,42231
60.0,4.0,2.0,33666,0.11987410083967547,12617
61.0,4.0,2.0,43103,0.12640714685338347,59408
61.0,4.0,2.0,43103,0.12440720538834733,42634
61.0,4.0,2.0,43103,0.11656245747300864,64983
61.0,4.0,2.0,43103,0.11447321396979823,28299
61.0,4.0,2.0,43103,0.110854822697939,69058
62.0,4.0,2.0,27632,0.2026645136376442,28673
62.0,4.0,2.0,27632,0.18196721333727595,26879
62.0,4.0,2.0,27632,0.1253611206473207,108564
62.0,4.0,2.0,27632,0.12168154221444635,114354
62.0,4.0,2.0,27632,0.11667867830808965,40130
63.0,4.0,2.0,17343,0.19364904815260228,38783
63.0,4.0,2.0,17343,0.1369429484972306,29437
63.0,4.0,2.0,17343,0.12638505270419803,35718
63.0,4.0,2.0,17343,0.1109971329286579,28061
63.0,4.0,2.0,17343,0.0929657421141609,42517
64.0,4.0,2.0,110479,0.1728811782351723,10297
64.0,4.0,2.0,110479,0.15781839523021307,3055
64.0,4.0,2.0,110479,0.14643238303970918,42635
64.0,4.0,2.0,110479,0.13653673209237346,47646
64.0,4.0,2.0,110479,0.12806009907307317,114354
65.0,4.0,2.0,28156,0.21014402804461232,28271
65.0,4.0,2.0,28156,0.17110305921134894,146121
65.0,4.0,2.0,28156,0.14682455180618867,42691
65.0,4.0,2.0,28156,0.14438546144267073,44559
65.0,4.0,2.0,28156,0.14062742300569836,45599
66.0,4.0,2.0,24349,0.13164146156341505,64983
66.0,4.0,2.0,24349,0.1223850956107082,37916
66.0,4.0,2.0,24349,0.11121620623367749,84655
66.0,4.0,2.0,24349,0.11092159723038121,80844
66.0,4.0,2.0,24349,0.09638673840824226,28812
67.0,4.0,2.0,28569,0.23339070376453186,32489
67.0,4.0,2.0,28569,0.19033692809917196,42226
67.0,4.0,2.0,28569,0.14410279863979458,36194
67.0,4.0,2.0,28569,0.11337113799711576,31102
67.0,4.0,2.0,28569,0.1106354881805903,45047
68.0,4.0,2.0,54575,0.15846273204049108,93934
68.0,4.0,2.0,54575,0.14605136326133894,42839
68.0,4.0,2.0,54575,0.13164974904836588,28296
68.0,4.0,2.0,54575,0.1258171305344197,19997
68.0,4.0,2.0,54575,0.12496613111592428,198890
69.0,4.0,2.0,16535,0.13741466367796012,28296
69.0,4.0,2.0,16535,0.13284114367670719,33801
69.0,4.0,2.0,16535,0.12985524098880594,236570
69.0,4.0,2.0,16535,0.12920109019159218,114354
69.0,4.0,2.0,16535,0.1271029140882265,106944
70.0,4.0,2.0,1396,0.21169665186228032,148371
70.0,4.0,2.0,1396,0.17120344831209838,261
70.0,4.0,2.0,1396,0.15868055356422284,91459
70.0,4.0,2.0,1396,0.1572639768453747,166888
70.0,4.0,2.0,1396,0.14981528985614864,118872
71.0,4.0,2.0,42237,0.17876179622450433,76777
71.0,4.0,2.0,42237,0.1766870370063513,84278
71.0,4.0,2.0,42237,0.15452573592090266,77960
71.0,4.0,2.0,42237,0.14215227707588335,11897
71.0,4.0,2.0,42237,0.14112603301771576,122698
72.0,4.0,2.0,96167,0.16747563951873443,91891
72.0,4.0,2.0,96167,0.10920116212182135,16180
72.0,4.0,2.0,96167,0.09491860074000522,85971
72.0,4.0,2.0,96167,0.09476388124847251,56379
72.0,4.0,2.0,96167,0.09059644776445588,80316
73.0,4.0,2.0,31624,0.15858494380027113,36226
73.0,4.0,2.0,31624,0.1422284185353708,84278
73.0,4.0,2.0,31624,0.1404782229281277,56379
73.0,4.0,2.0,31624,0.13740672680185742,63096
73.0,4.0,2.0,31624,0.13214327119558955,195450
74.0,4.0,2.0,10774,0.12158307145946365,44459
74.0,4.0,2.0,10774,0.1062260164939444,50435
74.0,4.0,2.0,10774,0.1013426934060884,68821
74.0,4.0,2.0,10774,0.10047424237955259,261
74.0,4.0,2.0,10774,0.0914001073552285,173631
75.0,4.0,2.0,26879,0.18196721333727595,27632
75.0,4.0,2.0,26879,0.17771602448977233,42839
75.0,4.0,2.0,26879,0.17359942885980015,47447
75.0,4.0,2.0,26879,0.1345286613207523,84636
75.0,4.0,2.0,26879,0.1286215380154143,92311
76.0,4.0,2.0,10784,0.2072670736850544,83119
76.0,4.0,2.0,10784,0.0832178239793226,53050
76.0,4.0,2.0,10784,0.08080681716079605,47003
76.0,4.0,2.0,10784,0.07882826961719419,66436
76.0,4.0,2.0,10784,0.07595957056992714,22910
77.0,4.0,2.0,10242,0.1321376766338619,243984
77.0,4.0,2.0,10242,0.1321376766338619,243987
77.0,4.0,2.0,10242,0.1265538570377215,107592
77.0,4.0,2.0,10242,0.12417063195736107,17346
77.0,4.0,2.0,10242,0.12267981235400388,40957
78.0,4.0,2.0,16347,0.13598310360285187,42635
78.0,4.0,2.0,16347,0.10992185514660929,55909
78.0,4.0,2.0,16347,0.10966613975082683,45714
78.0,4.0,2.0,16347,0.10915034101900242,20108
78.0,4.0,2.0,16347,0.10909574057665963,37451
79.0,4.0,2.0,80677,0.19102475289512372,92751
79.0,4.0,2.0,80677,0.18821541843995052,5590
79.0,4.0,2.0,80677,0.18246143877740922,93934
79.0,4.0,2.0,80677,0.17672182777152212,88061
79.0,4.0,2.0,80677,0.16457232036889063,163791
80.0,4.0,2.0,39391,0.25636860770248177,19997
80.0,4.0,2.0,39391,0.13034494603598118,61280
80.0,4.0,2.0,39391,0.11864934759241844,84728
80.0,4.0,2.0,39391,0.10819156690742252,42635
80.0,4.0,2.0,39391,0.10675896446598544,42626
81.0,4.0,2.0,5121,0.17212826058431327,44005
81.0,4.0,2.0,5121,0.13650487483215795,139349
81.0,4.0,2.0,5121,0.12921065858303263,42691
81.0,4.0,2.0,5121,0.12664774514663057,63230
81.0,4.0,2.0,5121,0.1258524829252219,1712
82.0,4.0,2.0,26270,0.21190746918254305,65707
82.0,4.0,2.0,26270,0.15486180872070462,49876
82.0,4.0,2.0,26270,0.15249872429301597,78355
82.0,4.0,2.0,26270,0.14198557754614133,82362
82.0,4.0,2.0,26270,0.1290064050277781,68692
83.0,4.0,2.0,24167,0.1876117908944207,114354
83.0,4.0,2.0,24167,0.16247324274728295,83121
83.0,4.0,2.0,24167,0.14687906162833908,56691
83.0,4.0,2.0,24167,0.1458639013353207,40244
83.0,4.0,2.0,24167,0.14004372607631121,90560
84.0,4.0,2.0,8420,0.16999489865006354,101231
84.0,4.0,2.0,8420,0.13597049939008382,44132
84.0,4.0,2.0,8420,0.13432942616434312,10340
84.0,4.0,2.0,8420,0.12631718922449153,47397
84.0,4.0,2.0,8420,0.12487214748003833,161827
85.0,4.0,2.0,20850,0.25515073248604736,28656
85.0,4.0,2.0,20850,0.16797860609582418,28746
85.0,4.0,2.0,20850,0.13076858002802,7392
85.0,4.0,2.0,20850,0.12184321479393326,103613
85.0,4.0,2.0,20850,0.10614581262678999,117550
86.0,4.0,2.0,77571,0.17674316495828973,79192
86.0,4.0,2.0,77571,0.12759262020994566,139349
86.0,4.0,2.0,77571,0.12111752659027342,36731
86.0,4.0,2.0,77571,0.12000754622158719,82362
86.0,4.0,2.0,77571,0.11339765921079606,85827
87.0,4.0,2.0,14698,0.18659924805259495,1628
87.0,4.0,2.0,14698,0.1267464756442445,80844
87.0,4.0,2.0,14698,0.12535684911812234,42456
87.0,4.0,2.0,14698,0.10275863921264362,50435
87.0,4.0,2.0,14698,0.09672898592892952,196421
88.0,4.0,2.0,11694,0.1898430627481102,82966
88.0,4.0,2.0,11694,0.16198776492457267,92751
88.0,4.0,2.0,11694,0.1596359795249681,42234
88.0,4.0,2.0,11694,0.1576672322547943,22048
88.0,4.0,2.0,11694,0.14754315831242912,47447
89.0,4.0,2.0,42797,0.1911172975172794,100656
89.0,4.0,2.0,42797,0.1841456046153208,163791
89.0,4.0,2.0,42797,0.17294210916230845,146121
89.0,4.0,2.0,42797,0.1729057218905579,92287
89.0,4.0,2.0,42797,0.172046663170633,93934
90.0,4.0,2.0,22021,0.131473532718063,143983
90.0,4.0,2.0,22021,0.1252659297576685,68864
90.0,4.0,2.0,22021,0.12422741417208785,46421
90.0,4.0,2.0,22021,0.11571613270190405,28673
90.0,4.0,2.0,22021,0.11113745543638102,47313
91.0,4.0,2.0,22048,0.19765321366253058,64983
91.0,4.0,2.0,22048,0.19519838136343554,108949
91.0,4.0,2.0,22048,0.19111913426147487,15018
91.0,4.0,2.0,22048,0.15818389757391657,24452
91.0,4.0,2.0,22048,0.1576672322547943,11694
92.0,4.0,2.0,8095,0.16638043006395403,46067
92.0,4.0,2.0,8095,0.14876004952773095,221717
92.0,4.0,2.0,8095,0.13993078717057147,11897
92.0,4.0,2.0,8095,0.1280102089849536,77915
92.0,4.0,2.0,8095,0.1242149807328862,17277
93.0,4.0,2.0,9062,0.16109363272360422,133919
93.0,4.0,2.0,9062,0.12694435438405371,94568
93.0,4.0,2.0,9062,0.11978915312777584,43004
93.0,4.0,2.0,9062,0.11554296451784771,42713
93.0,4.0,2.0,9062,0.11269356601151759,61683
94.0,4.0,2.0,759,0.11780645255570252,44132
94.0,4.0,2.0,759,0.11065768685414958,28296
94.0,4.0,2.0,759,0.10502499249048598,103613
94.0,4.0,2.0,759,0.10493952002141019,183388
94.0,4.0,2.0,759,0.09894798840477166,80316
95.0,4.0,2.0,10297,0.19444862475135408,148371
95.0,4.0,2.0,10297,0.17353914629632639,119926
95.0,4.0,2.0,10297,0.1728811782351723,110479
95.0,4.0,2.0,10297,0.1558572388905962,60899
95.0,4.0,2.0,10297,0.15560178390467727,41053
96.0,4.0,2.0,10653,0.14838955281088825,149026
96.0,4.0,2.0,10653,0.13906017989143732,4946
96.0,4.0,2.0,10653,0.1367847731968,40744
96.0,4.0,2.0,10653,0.13100385075146723,42618
96.0,4.0,2.0,10653,0.1288896800888074,29369
97.0,4.0,2.0,21468,0.12195277143313227,47735
97.0,4.0,2.0,21468,0.11903058580307928,118872
97.0,4.0,2.0,21468,0.11772349143711319,199072
97.0,4.0,2.0,21468,0.11202106197706145,71395
97.0,4.0,2.0,21468,0.10169055096602617,30497
98.0,4.0,2.0,36245,0.16232576662632278,4024
98.0,4.0,2.0,36245,0.14401025737209397,36226
98.0,4.0,2.0,36245,0.12195708896432839,26768
98.0,4.0,2.0,36245,0.11113387591486908,239
98.0,4.0,2.0,36245,0.1088942997333555,74585
99.0,4.0,2.0,28430,0.13497060296744343,65707
99.0,4.0,2.0,28430,0.12430830918974663,11643
99.0,4.0,2.0,28430,0.1220203492611287,88558
99.0,4.0,2.0,28430,0.11982900493105314,140008
99.0,4.0,2.0,28430,0.10864132493556167,89072
100.0,4.0,2.0,43316,0.17234052356083537,65550
100.0,4.0,2.0,43316,0.14553516266489724,49844
100.0,4.0,2.0,43316,0.12437214125145117,79521
100.0,4.0,2.0,43316,0.121860449695563,233438
100.0,4.0,2.0,43316,0.12164763473608226,120653
101.0,4.0,2.0,10238,0.1756447995425851,55192
101.0,4.0,2.0,10238,0.15003755730881368,11506
101.0,4.0,2.0,10238,0.1432799440293691,82966
101.0,4.0,2.0,10238,0.13016579337717146,261
101.0,4.0,2.0,10238,0.12981873013565418,70422
102.0,4.0,2.0,4789,0.15122918860835574,84278
102.0,4.0,2.0,4789,0.13523983814790236,70422
102.0,4.0,2.0,4789,0.1314737723092713,20532
102.0,4.0,2.0,4789,0.12857129941449344,90944
102.0,4.0,2.0,4789,0.12731257592450132,16372
103.0,4.0,2.0,11906,0.12567502888128984,61280
103.0,4.0,2.0,11906,0.11157449692970835,42626
103.0,4.0,2.0,11906,0.1031872324283892,40350
103.0,4.0,2.0,11906,0.10118214405342132,50474
